Tiếng Việt,Code-mixed,label
nhìn chung khách sạn đẹp dịch vụ tốt tuy nhiên buffet sáng chưa ngon và đa dạng phòng deluxe view biển tầng 8 hạn chế tầm nhìn nhiều bởi tòa nhà cao tầng phía trước view không đẹp như ảnh chụp mẫu trên mạng,nhìn chung beautiful hotel good service tuy nhiên buffet sáng chưa ngon và đa dạng phòng deluxe view biển tầng 8 hạn chế tầm nhìn nhiều bởi tòa nhà cao tầng phía trước view không đẹp như ảnh chụp mẫu trên mạng,neutral
gia đình chúng tôi đã có 1 kỳ nghỉ thật thoải mái và thú vị, family tôi đã có 1 kỳ nghỉ thật comfortable and thú vị,positive
tôi đã có thời gian nghỉ ngơi và làm việc tốt ở khách sạn,tôi đã có time nghỉ ngơi và  work tốt ở khách sạn,positive
cảm ơn sự nhiệt tình và chu đáo của các bạn,cảm ơn sự enthusiasm and chu đáo của you guys,positive
không gian yên tĩnh tiện ích đầy đủ,không gian yên tĩnh utilities đầy đủ,positive
không nhiều hoạt động giải trí và vui chơi thời gian lý tưởng 4 ngày,không nhiều hoạt động entertain và game ideal time 4 ngày,neutral
nha trang là điểm đến được lựa chọn của nhiều du khách trong và ngoài nước và bên cạnh đó là việc chọn lựa một khách sạn đáp ứng mọi nhu cầu của du khách là một việc không dể dàng,nha trang là điểm đến được lựa chọn của nhiều du khách trong và ngoài nước và bên cạnh đó là việc chọn lựa a hotel đáp ứng mọi nhu cầu của du khách là một việc không easy,neutral
tôi tìm thấy các yêu cầu của mình ở michelia hotel,tôi tìm thấy các yêu cầu của mình ở michelia hotel,positive
và sau khi kết thúc kỳ nghỉ tôi rất hài lòng về mọi thứ từ dịch vụ phòng cách bài trí phòng view phong cảnh đồ ăn thức uống cách phục vụ của nhân viên nói chung là rất hài lòng,và sau khi kết thúc kỳ nghỉ tôi very pleased về mọi thứ từ dịch vụ phòng cách bài trí phòng view phong cảnh đồ ăn thức uống cách phục vụ của nhân viên generally very. hài lòng,positive
nếu có cơ hội trở lại nha trang michelia sẽ vẫn là lựa chọn của tôi,nếu have the opportunity trở lại nha trang michelia sẽ vẫn là lựa chọn của tôi,positive
tôi có được kỳ nghỉ vui vẻ và thú vị tại khách sạn michelia,tôi có được kỳ nghỉ fun and exciting at the michelia hotel,positive
lễ tân tốt buffe cũng ok nhưng không sát bãi tắm biển,lễ tân tốt buffe cũng ok nhưng không sát bãi tắm biển,neutral
dở nhất là tốc độ wifi rất chậm không thể chấp nhận với ks 4,"dở most importantly, tốc độ wifi rất chậm không thể chấp nhận với ks 4",negative
nhân viên khách sạn có thái độ phục vụ tốt,nhân viên hotel has good service attitude,positive
nhân viên reception nên thân thiện hơn với khách hàng dù khách đặt qua agoda giá rẻ hơn bình thường,nhân viên reception nên more friendly với khách hàng dù khách đặt qua agoda giá rẻ hơn normal,negative
con chúng tôi cảm tháy thú vị vì được đi du lịch thành phố biển cảm giác được tự chọn món ăn là vấn đề khoái nhất của trẻ con tuy nhiên nếu khách sạn bổ sung thêm cho phong phú bữa sáng thì khách sạn trở nên tuyệt vời hơn,con chúng tôi cảm tháy thú vị vì được đi du lịch thành phố biển feel được tự chọn món ăn là vấn đề khoái nhất của trẻ con tuy nhiên nếu khách sạn supplement thêm cho phong phú bữa sáng thì hotel becomes great hơn,positive
chúng tôi đã có một kỳ nghỉ như ý tại đây gđ có con nhỏ cảm thấy thoải mái vì không phải chịu những khoản phụ phí quá cao phong cách phục vụ chuyên nghiệp rất chuyên nghiệp mong ks phát huy và luôn đổi mới nếu đến nha trang chúng tôi nhất định tiếp tục lựa chọn ks này,we had already. có a holiday như ý tại đây gđ có con nhỏ feel comfortable vì không phải chịu những khoản phụ phí quá cao phong cách phục vụ chuyên nghiệp rất chuyên nghiệp mong ks phát huy và luôn đổi mới nếu đến nha trang chúng tôi nhất định tiếp tục lựa chọn ks này,positive
nhân viên ko được chuyên nghiệp và thái độ chưa tốt với khách,nhân viên ko được professionalism and attitude chưa tốt với khách,negative
nhân viên ko được thân thiện khi giải thích vấn đề với khách hàng,nhân viên ko được thân thiện khi giải thích problems với customers,negative
cảm giác thật dễ chịu khi tận hưởng sự thanh bình của thành phố biển nha trang đặc biệt khi ở tầng cao nhất của khách sạn michelia,cảm giác thật dễ chịu khi tận hưởng sự peace của thành phố biển nha trang special khi ở tầng cao nhất của hotel michelia,positive
nha trang thay đổi nhiều nhưng có một thứ không thay đổi đó là nếp sống yên bình và thói quen tập thể dục buổi sớm của người dân nha trang,nha trang thay đổi nhiều nhưng có một thứ không change đó là nếp sống yên bình and exercise habits buổi sớm của người dân nha trang,positive
chúng tôi đã có một kì nghỉ thú vị tại michelia,chúng tôi đã có một vacation thú vị tại michelia,positive
chỉ cần 1 phút đi bộ đến bờ biển 5 phút đi bộ đến trung tâm mua sắm chợ đầm nhà ga khu vui chơi giải trí,chỉ cần 1 phút đi bộ đến bờ biển 5 phút đi bộ to the shopping centre chợ đầm nhà ga khu vui chơi giải trí,positive
khách sạn được trang bị đầy đủ tiện nghi thoáng mát nhằm tạo cho gia đình tôi cơ hội được chiêm ngưỡng toàn cảnh thành phố với bãi biển trải dài,khách sạn được trang bị đầy đủ tiện nghi thoáng mát nhằm tạo cho my family cơ hội được chiêm ngưỡng toàn cảnh thành phố với beaches trải dài,positive
khách sạn có vị trí tốt sạch sẽ nhân viên niềm nở chu đáo,the hotel has location tốt sạch sẽ nhân viên niềm nở thoughtful,positive
sau ba năm tôi có dịp quay lại nha trang thấy có nhiều thay đổi đặc biệt là có thêm nhiều khách sạn resort trung tâm thương mại hơn,sau ba năm tôi có accasion come back nha trang thấy có many changes đặc biệt là có thêm nhiều khách sạn resort more commercial centers,neutral
tiếc là không có đủ thời gian để trải nghiệm kỳ nghỉ được nhiều hơn,tiếc là không có đủ time để experience kỳ nghỉ được nhiều hơn,neutral
tôi và các cháu nhỏ có kỳ nghỉ thật ấn tượng và khó quên tại thành phố biển nha trang,tôi và các cháu nhỏ có kỳ nghỉ thật impression và khó quên tại thành phố biển nha trang,positive
sẽ tốt hơn nếu phát triển dịch vụ thuyền buồm rộng rãi cho mọi đối tượng du khách như dịch vụ lặn biển,sẽ tốt hơn nếu phát triển dịch vụ thuyền buồm widely available cho mọi đối tượng du khách như dịch vụ lặn biển,neutral
tôi đã có 1 kì nghỉ tuyệt vời cùng người thân tại khách sạn này,tôi đã có 1 kì a great holiday cùng người thân at this hotel.,positive
nhìn chung michelia khá tuyệt vời với nhân viên thân thiện nhiệt tình,nhìn chung michelia khá tuyệt vời với enthusiastic friendly staff,positive
buffet sáng đa dạng liên tục thay đổi theo ngày bể bơi đẹp sạch sẽ có khu vực dành riêng cho trẻ em phòng ở đáp ứng đúng chuẩn 4 sao dịch vụ bãi biển riêng của khách sạn khá tốt,buffet sáng đa dạng liên tục changes theo ngày bể beautiful swim sạch sẽ có khu vực dành riêng for children phòng ở đáp ứng đúng chuẩn 4 sao dịch vụ beaches riêng của the hotel is quite good.,positive
nhưng thủ tục trả phòng còn chậm đôi khi gây khó chịu cho khách hàng tuy vậy nếu lần tới quay lại nha trang tôi sẽ vẫn chọn michelia làm điểm dừng cho bản thân và gia đình,nhưng thủ tục trả phòng còn chậm đôi khi causing discomfort for guests hàng tuy vậy nếu lần tới quay lại nha trang tôi sẽ vẫn chọn michelia làm điểm dừng cho bản thân and family,negative
khách sạn mới sạch sẽ nhân viên rất nhiệt tình,new hotel sạch sẽ the staff was enthusiastic.,positive
sẽ quay lại,sẽ quay lại soon,neutral
tôi đã có một kì nghỉ thoải mái và tuyệt vời tại đây,tôi đã có một kì nghỉ comfortable and great tại đây,positive
một kỳ nghỉ để refresh lại bản thân tuyệt vời mà tôi từng có,a holiday để refresh lại bản thân tuyệt vời mà tôi từng có,positive
khách sạn 4 sao có dịch vụ rất tốt vị trí gần trung tâm thuận tiện cho việc đi lại tham quan và mua sắm phục vụ tốt tôi rất hài lòng,khách sạn 4 sao having services rất tốt vị trí near the convenient center cho việc đi lại tham quan và mua sắm well served tôi very pleased,positive
một kỳ nghỉ cùng với gia đình thật tuyệt vời tại nha trang trong đó khách sạn đóng góp một phần không nhỏ,a holiday cùng với gia đình thật wonderful at nha trang trong đó khách sạn đóng góp một phần không nhỏ,positive
thành phố nha trang nói chung và khách sạn michelia nói riêng thật là sạch yên bình đã giúp cho tôi và gia đình cảm giác thật thoải mái sau khoảng thời gian làm việc tất bật trong năm,thành phố nha trang nói chung và khách sạn michelia nói riêng thật là clear yên bình đã giúp cho tôi and family cảm giác thật comfortable sau khoảng working time tất bật trong năm,positive
nếu có điều kiện gia đình tôi sẽ mua một căn nhà thứ 2 tại thành phố biển xinh đẹp này,nếu có điều kiện my family will be mua một căn nhà thứ 2 tại thành phố biển xinh đẹp này,positive
chúng tôi đã có 1 kỳ nghỉ tuyệt vời tại nha trang trong đó góp một phần không nhỏ là những dịch vụ hòan hảo mà chúng tôi có được khi lưu trú tại khách sạn michelia,we đã có 1 a great holiday tại nha trang trong đó góp một phần không nhỏ là những dịch vụ hòan hảo mà chúng tôi có được khi lưu trú at the michelia hotel,positive
phòng hơi nhỏ nhưng tạo cảm giác ấm cúng và vô cùng dễ chịu,room hơi nhỏ nhưng tạo cảm giác cosy and vô cùng dễ chịu,positive
nếu có dịp quay lại nha trang chúng tôi sẽ tiếp tục ở michelia,nếu có dịp quay lại nha trang chúng tôi will continue ở michelia,neutral
hy vọng khách sạn sẽ duy trì và phát huy được điểm mạnh của mình,hope khách sạn sẽ maintain and phát huy được điểm mạnh của mình,neutral
tôi đặt phòng giường đơn vì chỉ ở 1 mình nhưng tiếp tân đã cho tôi phòng 2 giường tôi phản ảnh lại thì lập tức sau 2 phút đã thay cho tôi phòng khác 1 giường lớn tôi hài lòng về cách làm việc nhiệt tình thế này lần sau có tới nt tôi vẫn sẽ book phòng của ks này,tôi đặt phòng giường single vì chỉ ở 1 mình nhưng tiếp tân đã cho tôi phòng 2 giường tôi phản ảnh lại thì lập tức sau 2 minute đã thay cho tôi phòng khác 1 giường big tôi satisfied about how làm việc nhiệt tình thế này lần sau có tới nt tôi vẫn sẽ book phòng của ks này,positive
khách sạn còn mới đẹp tuy còn thiếu 1 ít phụ kiện trong nhà tắm tuy nhiên vẫn không ảnh hưởng gì đáng kề nhân viên phục vụ dễ thương và nhiệt tình,khách sạn còn mới đẹp tuy còn thiếu 1 ít phụ kiện trong nhà tắm tuy nhiên vẫn không ảnh hưởng gì đáng kề service personnel dễ thương và nhiệt tình,positive
gia đình tôi sẽ ghé lại lần nữa nếu có dịp đến nt vào lần sau,my family will be ghé lại lần nữa nếu có dịp đến nt vào next time,positive
